Platform,Buyer ID,Publisher,Ad Format,Transaction Type,Sales Region,Year of Date Month,Quarter of Date Month,Month of Date Month,Pub Account Id,Ad Requests,Gross Spend,Impressions,Net Revenue
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 2,2019,Q1,January,60290,37652151.38,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 2,2019,Q1,February,60290,32133999.31,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 3,2018,Q1,January,60290,5475733317,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 3,2018,Q1,February,60290,4803169740,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 3,2018,Q1,March,60290,5713330213,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 3,2018,Q2,April,60290,4623801070,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 3,2018,Q2,May,60290,4557425495,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 3,2018,Q2,June,60290,3898800627,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 3,2018,Q3,July,60290,4708637524,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 3,2018,Q3,August,60290,4202299727,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 3,2018,Q3,September,60290,4192434518,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 3,2018,Q4,October,60290,6637012948,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 3,2018,Q4,November,60290,6246288005,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 3,2018,Q4,December,60290,6525484989,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 3,2019,Q1,January,60290,6748550663,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 3,2019,Q1,February,60290,5879613517,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 4,2018,Q1,January,60290,19899309.83,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 4,2018,Q1,February,60290,19522982.86,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 4,2018,Q1,March,60290,12152524.06,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 4,2018,Q2,April,60290,10559983.5,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 4,2018,Q2,May,60290,10340379.39,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 4,2018,Q2,June,60290,11147178.44,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 4,2018,Q3,July,60290,20666229.19,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 4,2018,Q3,August,60290,22274098.44,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 4,2018,Q3,September,60290,39994720.87,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 4,2018,Q4,October,60290,8234361.496,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 4,2018,Q4,November,60290,6357394.642,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 4,2018,Q4,December,60290,5960335.836,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 4,2019,Q1,January,60290,5382132.177,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 4,2019,Q1,February,60290,5013595.484,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 5,2018,Q1,January,60290,48113854.43,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 5,2018,Q1,February,60290,52866207.21,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 5,2018,Q1,March,60290,34227030.19,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 5,2018,Q2,April,60290,15337419.13,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 5,2018,Q2,May,60290,22236662.91,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 5,2018,Q2,June,60290,18843405.8,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 5,2018,Q3,July,60290,19640799.34,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 5,2018,Q3,August,60290,9967911.347,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 5,2018,Q3,September,60290,10400275.38,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 5,2018,Q4,October,60290,4942843.724,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 5,2018,Q4,November,60290,13405862.63,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 5,2018,Q4,December,60290,10739424.11,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 5,2019,Q1,January,60290,2043059.008,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 5,2019,Q1,February,60290,2047402.216,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 6,2018,Q1,January,60290,37546430.51,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 6,2018,Q1,February,60290,8659401.319,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 6,2018,Q1,March,60290,7352203.793,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 6,2018,Q2,April,60290,2271501.965,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 6,2018,Q2,May,60290,1465443.548,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 6,2018,Q2,June,60290,1259993.629,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 6,2018,Q3,July,60290,4003615.047,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 6,2018,Q3,August,60290,31135851.51,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 6,2018,Q3,September,60290,20652868.89,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 6,2018,Q4,October,60290,3034254.696,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 6,2018,Q4,November,60290,963480.7224,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 6,2018,Q4,December,60290,970694.865,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 6,2019,Q1,January,60290,547572.7854,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 6,2019,Q1,February,60290,449107.0056,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 7,2018,Q1,January,60290,8415684.584,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 7,2018,Q1,February,60290,9659574.092,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 7,2018,Q1,March,60290,11230106.29,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 7,2018,Q2,April,60290,5584663.112,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 7,2018,Q2,May,60290,6571088.585,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 7,2018,Q2,June,60290,8068291.356,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 7,2018,Q3,July,60290,8603314.781,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 7,2018,Q3,August,60290,9233522.85,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 7,2018,Q3,September,60290,7348421.8,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 7,2018,Q4,October,60290,2074613.721,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 7,2018,Q4,November,60290,1796839.17,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 7,2018,Q4,December,60290,2160454.397,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 7,2019,Q1,January,60290,1571779.603,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 7,2019,Q1,February,60290,1010071.567,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 8,2018,Q1,January,60290,322058841.8,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 8,2018,Q1,February,60290,320565045.2,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 8,2018,Q1,March,60290,414171417.3,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 8,2018,Q2,April,60290,306560482.3,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 8,2018,Q2,May,60290,199138324.6,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 8,2018,Q2,June,60290,132981647.4,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 8,2018,Q3,July,60290,225340397.3,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 8,2018,Q3,August,60290,146295433.5,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 8,2018,Q3,September,60290,148552562.8,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 8,2018,Q4,October,60290,7573749.312,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 8,2018,Q4,November,60290,4371528.508,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 8,2018,Q4,December,60290,2704489.7,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 8,2019,Q1,January,60290,2071140.149,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 8,2019,Q1,February,60290,1366226.956,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 9,2018,Q1,January,60290,22428485.54,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 9,2018,Q1,February,60290,20264930.61,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 9,2018,Q1,March,60290,11450679.91,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 9,2018,Q2,April,60290,28157546.54,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 9,2018,Q2,May,60290,18816650.65,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 9,2018,Q2,June,60290,3806779.351,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 9,2018,Q3,July,60290,6488362.172,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 9,2018,Q3,August,60290,4664383.216,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 9,2018,Q3,September,60290,5464565.319,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 9,2018,Q4,October,60290,6496927.635,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 9,2018,Q4,November,60290,4326189.333,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 9,2018,Q4,December,60290,3140702.71,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 9,2019,Q1,January,60290,1710779.784,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,sales region 9,2019,Q1,February,60290,1279328.705,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,(blank),2018,Q1,January,60290,3024606.094,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,(blank),2018,Q1,February,60290,2849710.121,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,(blank),2018,Q1,March,60290,2943184.135,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,(blank),2018,Q2,April,60290,1271248.477,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,(blank),2018,Q2,May,60290,1181291.826,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,(blank),2018,Q2,June,60290,1075947.781,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,(blank),2018,Q3,July,60290,2056107.805,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,(blank),2018,Q3,August,60290,1873293.27,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,(blank),2018,Q3,September,60290,1488634.231,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,(blank),2018,Q4,October,60290,1678227.854,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,(blank),2018,Q4,November,60290,1358577.285,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,(blank),2018,Q4,December,60290,1049904.39,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,(blank),2019,Q1,January,60290,873812.6082,0,0,0
Platform 1,0,Publisher A,ad format 3,transaction 9,(blank),2019,Q1,February,60290,840171.8574,0,0,0
Platform 1,0,Publisher B,ad format 2,--,sales region 5,2018,Q4,December,60854,2871.6444,0,1436.0589,0
Platform 1,0,Publisher B,ad format 2,--,sales region 5,2019,Q1,January,60854,287.8272,0,200.2482,0
Platform 1,0,Publisher B,ad format 2,--,sales region 5,2019,Q1,February,60854,7197.8103,0,4004.0172,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 1,2018,Q1,January,60854,1503.9918,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 1,2018,Q1,February,60854,3691.3365,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 1,2018,Q1,March,60854,1124.325,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 1,2018,Q2,April,60854,663.7068,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 1,2018,Q2,May,60854,404.0469,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 1,2018,Q2,June,60854,495.8865,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 1,2018,Q3,July,60854,491.8626,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 1,2018,Q3,August,60854,591.2766,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 1,2018,Q3,September,60854,621.8109,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 1,2018,Q4,October,60854,1041.2433,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 1,2018,Q4,November,60854,735.9003,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 1,2018,Q4,December,60854,1301.1399,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 1,2019,Q1,January,60854,439.5519,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 1,2019,Q1,February,60854,1254.2733,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 10,2018,Q1,January,60854,349.8426,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 10,2018,Q1,February,60854,168.5304,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 10,2018,Q1,March,60854,26.7471,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 10,2018,Q2,April,60854,22.0131,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 10,2018,Q2,May,60854,14.202,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 10,2018,Q2,June,60854,20.8296,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 10,2018,Q3,July,60854,55.3878,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 10,2018,Q3,August,60854,151.7247,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 10,2018,Q4,November,60854,4.2606,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 10,2018,Q4,December,60854,0.2367,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 10,2019,Q1,February,60854,6.8643,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 11,2018,Q1,January,60854,5028.9282,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 11,2018,Q1,February,60854,842.4153,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 11,2018,Q1,March,60854,929.2842,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 11,2018,Q2,April,60854,454.9374,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 11,2018,Q2,May,60854,102.2544,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 11,2018,Q2,June,60854,972.1269,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 11,2018,Q3,July,60854,11522.0826,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 11,2018,Q3,August,60854,2513.0439,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 11,2018,Q3,September,60854,109.8288,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 11,2018,Q4,October,60854,192.6738,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 11,2018,Q4,November,60854,157.1688,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 11,2018,Q4,December,60854,378.72,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 11,2019,Q1,January,60854,436.9482,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 11,2019,Q1,February,60854,717.201,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 12,2018,Q1,January,60854,1854.3078,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 12,2018,Q1,February,60854,823.9527,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 12,2018,Q1,March,60854,697.7916,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 12,2018,Q2,April,60854,1047.8709,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 12,2018,Q2,May,60854,1255.2201,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 12,2018,Q2,June,60854,548.9073,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 12,2018,Q3,July,60854,1432.2717,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 12,2018,Q3,August,60854,525.7107,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 12,2018,Q3,September,60854,98.4672,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 12,2018,Q4,October,60854,229.8357,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 12,2018,Q4,November,60854,189.5967,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 12,2018,Q4,December,60854,240.9606,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 12,2019,Q1,January,60854,685.7199,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 12,2019,Q1,February,60854,95.1534,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 2,2018,Q1,January,60854,497.07,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 2,2018,Q1,February,60854,1129.059,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 2,2018,Q1,March,60854,425.5866,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 2,2018,Q2,April,60854,447.363,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 2,2018,Q2,May,60854,349.1325,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 2,2018,Q2,June,60854,385.3476,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 2,2018,Q3,July,60854,373.5126,0,0,0
Platform 1,0,Publisher B,ad format 2,transaction 9,sales region 2,2018,Q3,August,60854,460.1448,0,0,0
